Dataset,Category,Algorithm,Metric Type,Distance Metric,Accuracy,Precision,Recall,F1 Score,Silhouette Score,Davies-Bouldin Score,Calinski-Harabasz Score,Adjusted Rand Index,Normalized Mutual Info
solar_flare_mr_mc.csv,imbalanced,DBSCAN,Geometric,canberra,,,,,0.3104951492247195,1.2558035977365753,194.30510737138042,-0.004249886603486862,0.0014587903471080534
solar_flare_mr_mc.csv,imbalanced,KNN,Geometric,braycurtis,0.9913617120743838,0.9828011347563914,0.9913617120743838,0.987062087068044,,,,,
solar_flare_mr_mc.csv,imbalanced,SVM,Geometric,braycurtis,0.9460016102641351,0.98565320140944,0.9460016102641351,0.9646123162732498,,,,,
solar_flare_mr_mc.csv,imbalanced,K-Medoids,Geometric,braycurtis,,,,,,,,,
solar_flare_mr_mc.csv,imbalanced,DBSCAN,Geometric,braycurtis,,,,,,,,,
solar_flare_mr_mc.csv,imbalanced,KNN,Geometric,hamming,0.9913617120743838,0.9828011347563914,0.9913617120743838,0.987062087068044,,,,,
solar_flare_mr_mc.csv,imbalanced,SVM,Geometric,hamming,0.9719242656416383,0.9851783426349474,0.9719242656416383,0.978151224507128,,,,,
solar_flare_mr_mc.csv,imbalanced,K-Medoids,Geometric,hamming,,,,,,,,,
solar_flare_mr_mc.csv,imbalanced,DBSCAN,Geometric,hamming,,,,,0.30189784121387236,1.2558035977365753,194.30510737138042,-0.004249886603486862,0.0014587903471080534
solar_flare_mr_mc.csv,imbalanced,KNN,Geometric,cosine,0.9913617120743838,0.9828011347563914,0.9913617120743838,0.987062087068044,,,,,
solar_flare_mr_mc.csv,imbalanced,SVM,Geometric,cosine,0.9395189985195959,0.9855880404109557,0.9395189985195959,0.961158800200885,,,,,
solar_flare_mr_mc.csv,imbalanced,K-Medoids,Geometric,cosine,,,,,,,,,
solar_flare_mr_mc.csv,imbalanced,DBSCAN,Geometric,cosine,,,,,,,,,
solar_flare_mr_mc.csv,imbalanced,KNN,Probabilistic,earth_movers,0.9913617120743838,0.9849464968761701,0.9913617120743838,0.9880187271782994,,,,,
solar_flare_mr_mc.csv,imbalanced,SVM,Probabilistic,earth_movers,0.9740825390229333,0.9856092127024206,0.9740825390229333,0.9794371836191902,,,,,
solar_flare_mr_mc.csv,imbalanced,K-Medoids,Probabilistic,earth_movers,,,,,,,,,
solar_flare_mr_mc.csv,imbalanced,DBSCAN,Probabilistic,earth_movers,,,,,0.31506988517531354,2.7085336452723467,45.482124237367955,0.06470909795878074,0.057106928357352885
solar_flare_mr_mc.csv,imbalanced,KNN,Probabilistic,kl_divergence,0.9913617120743838,0.9828011347563914,0.9913617120743838,0.987062087068044,,,,,
solar_flare_mr_mc.csv,imbalanced,SVM,Probabilistic,kl_divergence,0.9496039269667298,0.9849750842163729,0.9496039269667298,0.9662019959413716,,,,,
solar_flare_mr_mc.csv,imbalanced,K-Medoids,Probabilistic,kl_divergence,,,,,,,,,
solar_flare_mr_mc.csv,imbalanced,DBSCAN,Probabilistic,kl_divergence,,,,,0.35071080692912276,1.612652256990741,339.4877239825886,-0.004224751186468919,0.00144912006121577
solar_flare_mr_mc.csv,imbalanced,KNN,Probabilistic,jensen_shannon,0.9913617120743838,0.9828011347563914,0.9913617120743838,0.987062087068044,,,,,
solar_flare_mr_mc.csv,imbalanced,SVM,Probabilistic,jensen_shannon,0.9762460068046644,0.9835776440608617,0.9762460068046644,0.9797165764582877,,,,,
solar_flare_mr_mc.csv,imbalanced,K-Medoids,Probabilistic,jensen_shannon,,,,,,,,,
solar_flare_mr_mc.csv,imbalanced,DBSCAN,Probabilistic,jensen_shannon,,,,,0.2309401634270939,1.612652256990741,339.4877239825886,-0.004224751186468919,0.00144912006121577
solar_flare_mr_mc.csv,imbalanced,KNN,Probabilistic,bhattacharyya,0.9913617120743838,0.9828011347563914,0.9913617120743838,0.987062087068044,,,,,
solar_flare_mr_mc.csv,imbalanced,SVM,Probabilistic,bhattacharyya,0.9481624808456482,0.9856811604136286,0.9481624808456482,0.965764834876277,,,,,
solar_flare_mr_mc.csv,imbalanced,K-Medoids,Probabilistic,bhattacharyya,,,,,,,,,
solar_flare_mr_mc.csv,imbalanced,DBSCAN,Probabilistic,bhattacharyya,,,,,0.3582565200572226,1.612652256990741,339.4877239825886,-0.004224751186468919,0.00144912006121577
solar_flare_mr_mc.csv,imbalanced,KNN,Probabilistic,total_variation,0.9913617120743838,0.9828011347563914,0.9913617120743838,0.987062087068044,,,,,
solar_flare_mr_mc.csv,imbalanced,SVM,Probabilistic,total_variation,0.9640028049762357,0.9851931632348279,0.9640028049762357,0.9738337073634431,,,,,
solar_flare_mr_mc.csv,imbalanced,K-Medoids,Probabilistic,total_variation,,,,,,,,,
solar_flare_mr_mc.csv,imbalanced,DBSCAN,Probabilistic,total_variation,,,,,0.26401455521942,1.2756206426985308,171.4727857212205,-0.004249886603486862,0.0014587903471080534
yeast_mr_lc.csv,imbalanced,KNN,Geometric,euclidean,0.5660569660569661,0.5626603790966846,0.5660569660569661,0.5546286750902176,,,,,
yeast_mr_lc.csv,imbalanced,SVM,Geometric,euclidean,0.5977409227409227,0.6082744783354668,0.5977409227409227,0.596828025682753,,,,,
yeast_mr_lc.csv,imbalanced,K-Medoids,Geometric,euclidean,,,,,0.12031623766153796,1.670100199866988,159.58389659311075,0.13778799929551155,0.2509946096472721
yeast_mr_lc.csv,imbalanced,DBSCAN,Geometric,euclidean,,,,,0.5294504136928964,2.7638002789905243,71.41871752282971,0.01366404542268942,0.034263074429685854
yeast_mr_lc.csv,imbalanced,KNN,Geometric,manhattan,0.5714600964600963,0.5684034150102586,0.5714600964600963,0.559118436571806,,,,,
yeast_mr_lc.csv,imbalanced,SVM,Geometric,manhattan,0.584930384930385,0.593883422089678,0.584930384930385,0.584135396630429,,,,,
yeast_mr_lc.csv,imbalanced,K-Medoids,Geometric,manhattan,,,,,0.08828224241509786,1.9829107308543314,131.41931024219332,0.07961849678624583,0.18674752236115888
yeast_mr_lc.csv,imbalanced,DBSCAN,Geometric,manhattan,,,,,0.5001418871275534,2.673982346512136,74.28581900867397,0.013088244263014888,0.03349934422583926
yeast_mr_lc.csv,imbalanced,KNN,Geometric,minkowski,0.5660569660569661,0.5626603790966846,0.5660569660569661,0.5546286750902176,,,,,
yeast_mr_lc.csv,imbalanced,SVM,Geometric,minkowski,0.5977409227409227,0.6082744783354668,0.5977409227409227,0.596828025682753,,,,,
yeast_mr_lc.csv,imbalanced,K-Medoids,Geometric,minkowski,,,,,0.12031623766153796,1.670100199866988,159.58389659311075,0.13778799929551155,0.2509946096472721
yeast_mr_lc.csv,imbalanced,DBSCAN,Geometric,minkowski,,,,,0.5294504136928964,2.7638002789905243,71.41871752282971,0.01366404542268942,0.034263074429685854
yeast_mr_lc.csv,imbalanced,KNN,Geometric,chebyshev,0.5593138593138594,0.5578199028127443,0.5593138593138594,0.5480307149323747,,,,,
yeast_mr_lc.csv,imbalanced,SVM,Geometric,chebyshev,0.47035217035217036,0.5132494232731213,0.47035217035217036,0.4843979529010718,,,,,
yeast_mr_lc.csv,imbalanced,K-Medoids,Geometric,chebyshev,,,,,0.07815877139878566,2.2718830959276213,129.20484255640054,0.10210503251334646,0.21796132922961167
yeast_mr_lc.csv,imbalanced,DBSCAN,Geometric,chebyshev,,,,,0.5913522508803243,2.0886642409690004,57.51798778554604,0.012508363262749896,0.03916112885635786
yeast_mr_lc.csv,imbalanced,KNN,Geometric,canberra,0.5694376194376194,0.5657643996726651,0.5694376194376194,0.5585868414563938,,,,,
yeast_mr_lc.csv,imbalanced,SVM,Geometric,canberra,0.5761716261716262,0.5840624922729002,0.5761716261716262,0.5762991680601963,,,,,
yeast_mr_lc.csv,imbalanced,K-Medoids,Geometric,canberra,,,,,0.04970557764353242,2.7301992610443557,90.53943433167122,0.06285816440063306,0.16497007728827418
yeast_mr_lc.csv,imbalanced,DBSCAN,Geometric,canberra,,,,,0.4191915269123868,2.4620839480062466,48.44894666516628,0.014486927633473149,0.03982552604532664
yeast_mr_lc.csv,imbalanced,KNN,Geometric,braycurtis,0.5802143052143052,0.5769362954767182,0.5802143052143052,0.5699340150513106,,,,,
yeast_mr_lc.csv,imbalanced,SVM,Geometric,braycurtis,0.5849258349258349,0.5947586594201637,0.5849258349258349,0.5845304688130827,,,,,
yeast_mr_lc.csv,imbalanced,K-Medoids,Geometric,braycurtis,,,,,0.10092620527236526,2.0113162353721963,137.52410071055382,0.0811230797268915,0.18060800297230242
yeast_mr_lc.csv,imbalanced,DBSCAN,Geometric,braycurtis,,,,,0.40571880228787444,2.0069773538788587,62.865572381661366,0.01306853677491308,0.059100826095912204
yeast_mr_lc.csv,imbalanced,KNN,Geometric,hamming,0.3537878787878788,0.3224829252099696,0.3537878787878788,0.31445784003181404,,,,,
yeast_mr_lc.csv,imbalanced,SVM,Geometric,hamming,0.43800391300391306,0.466680892423617,0.43800391300391306,0.4163695981400336,,,,,
yeast_mr_lc.csv,imbalanced,K-Medoids,Geometric,hamming,,,,,0.006454389068936405,17.13069677014642,1.9833305492758093,-0.017879441538835365,0.0257628641778243
yeast_mr_lc.csv,imbalanced,DBSCAN,Geometric,hamming,,,,,,,,,
yeast_mr_lc.csv,imbalanced,KNN,Geometric,cosine,0.5579647829647829,0.5578633667818432,0.5579647829647829,0.5481763213194306,,,,,
yeast_mr_lc.csv,imbalanced,SVM,Geometric,cosine,0.5404427154427155,0.5868055378999875,0.5404427154427155,0.5549232582348581,,,,,
yeast_mr_lc.csv,imbalanced,K-Medoids,Geometric,cosine,,,,,0.11544261805820809,2.292273297791662,104.29546646871023,0.07110114064644116,0.1632030023760467
yeast_mr_lc.csv,imbalanced,DBSCAN,Geometric,cosine,,,,,0.6976320035414412,1.762156539636949,61.52685612607489,0.01053420486307737,0.055728695888679756
yeast_mr_lc.csv,imbalanced,KNN,Probabilistic,earth_movers,0.5013445263445263,0.49284904102739724,0.5013445263445263,0.49169251163272987,,,,,
yeast_mr_lc.csv,imbalanced,SVM,Probabilistic,earth_movers,0.4919055419055419,0.5227534850035018,0.4919055419055419,0.4849642410773215,,,,,
yeast_mr_lc.csv,imbalanced,K-Medoids,Probabilistic,earth_movers,,,,,0.22428905356132198,2.829867886447097,229.23154338029624,0.061367027447980844,0.16670139310061471
yeast_mr_lc.csv,imbalanced,DBSCAN,Probabilistic,earth_movers,,,,,0.4956089904008586,1.2990761603817569,193.65161882006134,0.014134231808039565,0.03892594513112348
yeast_mr_lc.csv,imbalanced,KNN,Probabilistic,kl_divergence,0.5613454363454364,0.5536355593447745,0.5613454363454364,0.5522173509134786,,,,,
yeast_mr_lc.csv,imbalanced,SVM,Probabilistic,kl_divergence,0.5802074802074803,0.6037172500208126,0.5802074802074803,0.5851920822213645,,,,,
yeast_mr_lc.csv,imbalanced,K-Medoids,Probabilistic,kl_divergence,,,,,-0.05341009987586002,1.9874794336219286,222.62381933494723,0.12486118160430351,0.2529186173124409
yeast_mr_lc.csv,imbalanced,DBSCAN,Probabilistic,kl_divergence,,,,,0.9084375680322547,2.61444181897624,73.23856700875515,0.01103390479559386,0.03275743810754681
yeast_mr_lc.csv,imbalanced,KNN,Probabilistic,jensen_shannon,0.5613431613431613,0.5533047208026736,0.5613431613431613,0.5519794640312604,,,,,
yeast_mr_lc.csv,imbalanced,SVM,Probabilistic,jensen_shannon,0.5903266903266904,0.5987051137162234,0.5903266903266904,0.5894308239847856,,,,,
yeast_mr_lc.csv,imbalanced,K-Medoids,Probabilistic,jensen_shannon,,,,,0.08714657399950147,2.122274794272396,197.82916908528753,0.10973397296301873,0.2358495995892989
yeast_mr_lc.csv,imbalanced,DBSCAN,Probabilistic,jensen_shannon,,,,,0.5475909540013028,2.61444181897624,73.23856700875515,0.01103390479559386,0.03275743810754681
yeast_mr_lc.csv,imbalanced,KNN,Probabilistic,bhattacharyya,0.5613454363454364,0.5536355593447745,0.5613454363454364,0.5522173509134786,,,,,
yeast_mr_lc.csv,imbalanced,SVM,Probabilistic,bhattacharyya,0.5829010829010828,0.605045938856777,0.5829010829010828,0.5874971234771801,,,,,
yeast_mr_lc.csv,imbalanced,K-Medoids,Probabilistic,bhattacharyya,,,,,0.14597895673659714,2.2040761379218847,212.59442449828808,0.13755959557781877,0.2616344616621965
yeast_mr_lc.csv,imbalanced,DBSCAN,Probabilistic,bhattacharyya,,,,,0.8071183897689707,2.61444181897624,73.23856700875515,0.01103390479559386,0.03275743810754681
yeast_mr_lc.csv,imbalanced,KNN,Probabilistic,total_variation,0.5512398762398762,0.545529538823302,0.5512398762398762,0.5420298881854361,,,,,
yeast_mr_lc.csv,imbalanced,SVM,Probabilistic,total_variation,0.5795431795431795,0.5921081046603028,0.5795431795431795,0.5805900261794904,,,,,
yeast_mr_lc.csv,imbalanced,K-Medoids,Probabilistic,total_variation,,,,,0.07023242852494531,1.9884260609823337,252.39354670719115,0.06460593213977109,0.16495876944496485
yeast_mr_lc.csv,imbalanced,DBSCAN,Probabilistic,total_variation,,,,,0.5102569374815089,1.5178822701378358,88.50603415698079,0.012831251279687669,0.03899843105683648
HTRU_2_hr_lc.csv,imbalanced,KNN,Geometric,euclidean,0.978154020738604,0.9776522781807999,0.978154020738604,0.9775822696719894,,,,,
HTRU_2_hr_lc.csv,imbalanced,SVM,Geometric,euclidean,0.9750250296187725,0.976210780064444,0.9750250296187725,0.9754645125076349,,,,,
HTRU_2_hr_lc.csv,imbalanced,K-Medoids,Geometric,euclidean,,,,,0.6073536872010472,0.9600739225319157,14246.536752846154,0.4929190830287726,0.3188674429629562
HTRU_2_hr_lc.csv,imbalanced,DBSCAN,Geometric,euclidean,,,,,0.4688305020901965,1.435374446425137,138.8970878660206,0.06281177511756718,0.026176235238680925
HTRU_2_hr_lc.csv,imbalanced,KNN,Geometric,manhattan,0.9787686083157338,0.9782909170523182,0.9787686083157338,0.9782072905981863,,,,,
HTRU_2_hr_lc.csv,imbalanced,SVM,Geometric,manhattan,0.9742428130575471,0.9757159349716623,0.9742428130575471,0.9747762647160112,,,,,
HTRU_2_hr_lc.csv,imbalanced,K-Medoids,Geometric,manhattan,,,,,0.6006484188753108,1.0074102480114255,13478.722445296733,0.4546342628172591,0.3019622399606797
HTRU_2_hr_lc.csv,imbalanced,DBSCAN,Geometric,manhattan,,,,,0.5007187694120022,1.906684459567234,166.42209285625475,0.06131654975586235,0.025991648501306214
HTRU_2_hr_lc.csv,imbalanced,KNN,Geometric,minkowski,0.978154020738604,0.9776522781807999,0.978154020738604,0.9775822696719894,,,,,
HTRU_2_hr_lc.csv,imbalanced,SVM,Geometric,minkowski,0.9750250296187725,0.976210780064444,0.9750250296187725,0.9754645125076349,,,,,
HTRU_2_hr_lc.csv,imbalanced,K-Medoids,Geometric,minkowski,,,,,0.6073536872010472,0.9600739225319157,14246.536752846154,0.4929190830287726,0.3188674429629562
HTRU_2_hr_lc.csv,imbalanced,DBSCAN,Geometric,minkowski,,,,,0.4688305020901965,1.435374446425137,138.8970878660206,0.06281177511756718,0.026176235238680925
HTRU_2_hr_lc.csv,imbalanced,KNN,Geometric,chebyshev,0.9778187159423141,0.9772700090747006,0.9778187159423141,0.9771936494304276,,,,,
HTRU_2_hr_lc.csv,imbalanced,SVM,Geometric,chebyshev,0.9097108052715953,0.9431331105935834,0.9097108052715953,0.9202993275121442,,,,,
HTRU_2_hr_lc.csv,imbalanced,K-Medoids,Geometric,chebyshev,,,,,0.2670370464653588,1.5061457683935937,5537.410572494427,0.0983595876234425,0.1447118540812072
HTRU_2_hr_lc.csv,imbalanced,DBSCAN,Geometric,chebyshev,,,,,0.5466418200845371,1.566808420386979,132.14405668561707,0.04842786185200666,0.017601749249131392
HTRU_2_hr_lc.csv,imbalanced,KNN,Geometric,canberra,0.9783773907695574,0.9778773926338511,0.9783773907695574,0.9778756831270015,,,,,
HTRU_2_hr_lc.csv,imbalanced,SVM,Geometric,canberra,0.9735164624181094,0.9752054347961359,0.9735164624181094,0.9741176298106305,,,,,
HTRU_2_hr_lc.csv,imbalanced,K-Medoids,Geometric,canberra,,,,,0.3560220045995989,1.3867606539018424,6514.580048606423,0.09212729571904656,0.1255005571510857
HTRU_2_hr_lc.csv,imbalanced,DBSCAN,Geometric,canberra,,,,,0.466012626287878,2.115740149876231,196.3873349412145,0.025832387939672245,0.008285668698418177
HTRU_2_hr_lc.csv,imbalanced,KNN,Geometric,braycurtis,0.9787685458782688,0.9782786032168127,0.9787685458782688,0.9782375663316143,,,,,
HTRU_2_hr_lc.csv,imbalanced,SVM,Geometric,braycurtis,0.97368402896474,0.9753444767022617,0.97368402896474,0.9742789527060511,,,,,
HTRU_2_hr_lc.csv,imbalanced,K-Medoids,Geometric,braycurtis,,,,,0.18950858739730023,2.1660562738217903,2278.4879384636715,0.05051370830632489,0.07183103495810889
HTRU_2_hr_lc.csv,imbalanced,DBSCAN,Geometric,braycurtis,,,,,0.4538017717010707,2.174142773868969,38.191471564298624,0.013137237602945178,0.005597270159430316
HTRU_2_hr_lc.csv,imbalanced,KNN,Geometric,hamming,0.9085372775079958,0.8619264980270429,0.9085372775079958,0.8651088337782864,,,,,
HTRU_2_hr_lc.csv,imbalanced,SVM,Geometric,hamming,0.9084255300550541,0.8252369545874292,0.9084255300550541,0.8648353668096551,,,,,
HTRU_2_hr_lc.csv,imbalanced,K-Medoids,Geometric,hamming,,,,,8.621255530543708e-05,3.3744020560690866,2.7147459329773533,-0.0017903889517818566,0.0006153263068853927
HTRU_2_hr_lc.csv,imbalanced,DBSCAN,Geometric,hamming,,,,,,,,,
HTRU_2_hr_lc.csv,imbalanced,KNN,Geometric,cosine,0.976030803523346,0.9753903811466056,0.976030803523346,0.9754417699014599,,,,,
HTRU_2_hr_lc.csv,imbalanced,SVM,Geometric,cosine,0.968096796801953,0.9709340417971812,0.968096796801953,0.9690812576784733,,,,,
HTRU_2_hr_lc.csv,imbalanced,K-Medoids,Geometric,cosine,,,,,0.8018468981103558,0.9442298249808985,14403.844116430984,0.5473869178217738,0.36997104011959914
HTRU_2_hr_lc.csv,imbalanced,DBSCAN,Geometric,cosine,,,,,0.5504375979051016,1.5540662487466812,42.86571173458891,0.01789216128541432,0.00678006606019666
HTRU_2_hr_lc.csv,imbalanced,KNN,Probabilistic,earth_movers,0.9777999999999999,0.9772676074779278,0.9777999999999999,0.9770710318359324,,,,,
HTRU_2_hr_lc.csv,imbalanced,SVM,Probabilistic,earth_movers,0.9719999999999999,0.9729777083202775,0.9719999999999999,0.9723914353113219,,,,,
HTRU_2_hr_lc.csv,imbalanced,K-Medoids,Probabilistic,earth_movers,,,,,0.3291882967902508,1.7039105082888597,876.195837244527,-0.013069686896962326,0.008850045969381095
HTRU_2_hr_lc.csv,imbalanced,DBSCAN,Probabilistic,earth_movers,,,,,0.6332400686648566,1.6484053328810304,294.46396259281363,0.07415286766587219,0.02536683323792975
HTRU_2_hr_lc.csv,imbalanced,KNN,Probabilistic,kl_divergence,0.977,0.9765062962631721,0.977,0.9761809732648834,,,,,
HTRU_2_hr_lc.csv,imbalanced,SVM,Probabilistic,kl_divergence,0.9757999999999999,0.9769251336096364,0.9757999999999999,0.976206667589101,,,,,
HTRU_2_hr_lc.csv,imbalanced,K-Medoids,Probabilistic,kl_divergence,,,,,0.7749249085650559,1.0832349118742532,3189.0490654341806,0.42807949973535253,0.2895043318600877
HTRU_2_hr_lc.csv,imbalanced,DBSCAN,Probabilistic,kl_divergence,,,,,0.5746520693898581,1.3527545135184549,188.39127171474206,0.10576348354122145,0.04443057662041324
HTRU_2_hr_lc.csv,imbalanced,KNN,Probabilistic,jensen_shannon,0.977,0.9765062962631721,0.977,0.9761809732648834,,,,,
HTRU_2_hr_lc.csv,imbalanced,SVM,Probabilistic,jensen_shannon,0.976,0.9765777767134576,0.976,0.9762336227242427,,,,,
HTRU_2_hr_lc.csv,imbalanced,K-Medoids,Probabilistic,jensen_shannon,,,,,0.47446788459016837,1.3971006752452215,1951.6102642387614,0.24695271870936433,0.19505617352538726
HTRU_2_hr_lc.csv,imbalanced,DBSCAN,Probabilistic,jensen_shannon,,,,,0.46668560123002806,1.3527545135184549,188.39127171474206,0.10576348354122145,0.04443057662041324
HTRU_2_hr_lc.csv,imbalanced,KNN,Probabilistic,bhattacharyya,0.977,0.9765062962631721,0.977,0.9761809732648834,,,,,
HTRU_2_hr_lc.csv,imbalanced,SVM,Probabilistic,bhattacharyya,0.976,0.9770858787785291,0.976,0.9763913480911872,,,,,
HTRU_2_hr_lc.csv,imbalanced,K-Medoids,Probabilistic,bhattacharyya,,,,,0.764396175889502,1.0818372599950996,3198.976396223948,0.42864708492111525,0.28988798271027716
HTRU_2_hr_lc.csv,imbalanced,DBSCAN,Probabilistic,bhattacharyya,,,,,0.5744420836765627,1.3527545135184549,188.39127171474206,0.10576348354122145,0.04443057662041324
HTRU_2_hr_lc.csv,imbalanced,KNN,Probabilistic,total_variation,0.978,0.9775393230650451,0.978,0.9772864941001211,,,,,
HTRU_2_hr_lc.csv,imbalanced,SVM,Probabilistic,total_variation,0.9756,0.9765875493821076,0.9756,0.9759617917381798,,,,,
HTRU_2_hr_lc.csv,imbalanced,K-Medoids,Probabilistic,total_variation,,,,,0.6410090151302202,0.8751244916874696,4229.026398470459,0.44301704755024773,0.25185981703444377
HTRU_2_hr_lc.csv,imbalanced,DBSCAN,Probabilistic,total_variation,,,,,0.5096081904774713,1.2288136880923897,475.39623501913644,0.14264179123621956,0.054834423500675716
online_shoppers_intention_hr_hc.csv,imbalanced,KNN,Geometric,euclidean,0.8524736415247365,0.823000512489028,0.8524736415247365,0.8229549565099225,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,SVM,Geometric,euclidean,0.799837793998378,0.8558433927990958,0.799837793998378,0.8187543467170325,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,K-Medoids,Geometric,euclidean,,,,,0.13010699407528456,2.6120667929612877,1503.3395459173566,-0.025806367421633714,0.020490779056784442
online_shoppers_intention_hr_hc.csv,imbalanced,DBSCAN,Geometric,euclidean,,,,,0.3266235650377584,1.8650668165037765,2.950883765171285,-0.0002648113455383465,0.00012613346051320847
online_shoppers_intention_hr_hc.csv,imbalanced,KNN,Geometric,manhattan,0.8527169505271696,0.822192967730101,0.8527169505271696,0.8195982461053202,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,SVM,Geometric,manhattan,0.8679643146796432,0.8975193687006762,0.8679643146796432,0.8774233292876499,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,K-Medoids,Geometric,manhattan,,,,,0.13319250586819953,3.1310658051205347,1157.8818358798217,7.280367341678627e-05,0.009074094954000928
online_shoppers_intention_hr_hc.csv,imbalanced,DBSCAN,Geometric,manhattan,,,,,0.4977733279063439,1.8650668165037765,2.950883765171285,-0.0002648113455383465,0.00012613346051320847
online_shoppers_intention_hr_hc.csv,imbalanced,KNN,Geometric,minkowski,0.8524736415247365,0.823000512489028,0.8524736415247365,0.8229549565099225,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,SVM,Geometric,minkowski,0.799837793998378,0.8558433927990958,0.799837793998378,0.8187543467170325,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,K-Medoids,Geometric,minkowski,,,,,0.13010699407528456,2.6120667929612877,1503.3395459173566,-0.025806367421633714,0.020490779056784442
online_shoppers_intention_hr_hc.csv,imbalanced,DBSCAN,Geometric,minkowski,,,,,0.3266235650377584,1.8650668165037765,2.950883765171285,-0.0002648113455383465,0.00012613346051320847
online_shoppers_intention_hr_hc.csv,imbalanced,KNN,Geometric,chebyshev,0.8468775344687753,0.8152183145363818,0.8468775344687753,0.8196267554731478,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,SVM,Geometric,chebyshev,0.6206001622060018,0.7899893223732576,0.6206001622060018,0.6724678029603013,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,K-Medoids,Geometric,chebyshev,,,,,0.10791086214247338,1.7182785694119027,1551.3150927173226,-0.05337045228134652,0.011625485912889442
online_shoppers_intention_hr_hc.csv,imbalanced,DBSCAN,Geometric,chebyshev,,,,,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,KNN,Geometric,canberra,0.8723438767234388,0.8560674264715713,0.8723438767234388,0.8551189771947465,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,SVM,Geometric,canberra,0.8617193836171939,0.9011078907732605,0.8617193836171939,0.8734323330908186,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,K-Medoids,Geometric,canberra,,,,,0.1761608049280197,7.018583825242038,238.37538441459333,0.008190749797691344,0.026562590064239392
online_shoppers_intention_hr_hc.csv,imbalanced,DBSCAN,Geometric,canberra,,,,,0.26097487100479555,0.5725230107985235,2.9042493936818787,-0.00013247109879990164,6.31709710784917e-05
online_shoppers_intention_hr_hc.csv,imbalanced,KNN,Geometric,braycurtis,0.8537712895377128,0.8246215588497217,0.8537712895377128,0.8220606704369289,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,SVM,Geometric,braycurtis,0.8656934306569344,0.8971947483881781,0.8656934306569344,0.8756692700610846,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,K-Medoids,Geometric,braycurtis,,,,,0.059053891117590684,4.842217842990204,416.0036384906012,-0.06412876983359247,0.04626494397881754
online_shoppers_intention_hr_hc.csv,imbalanced,DBSCAN,Geometric,braycurtis,,,,,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,KNN,Geometric,hamming,0.8526358475263585,0.8254976588907862,0.8526358475263585,0.8060735498407322,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,SVM,Geometric,hamming,0.8725060827250608,0.8995119491636148,0.8725060827250608,0.8812401291478142,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,K-Medoids,Geometric,hamming,,,,,-0.020292338412111366,8.712842729777105,11.652241441849178,-0.0048568715046708715,0.0002200515972390695
online_shoppers_intention_hr_hc.csv,imbalanced,DBSCAN,Geometric,hamming,,,,,0.19999749918917215,4.056266845894109,11.423368380802472,0.003833580007733549,0.000518380687392402
online_shoppers_intention_hr_hc.csv,imbalanced,KNN,Geometric,cosine,0.8522303325223033,0.8226941116819846,0.8522303325223033,0.8230090646077993,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,SVM,Geometric,cosine,0.8145985401459853,0.864874285561792,0.8145985401459853,0.8313836507778747,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,K-Medoids,Geometric,cosine,,,,,0.15473834093148908,3.193160760884658,1109.1540604389709,0.009435662767970506,0.0065847603055246475
online_shoppers_intention_hr_hc.csv,imbalanced,DBSCAN,Geometric,cosine,,,,,0.26053440356430363,0.77053470885133,1.6033215711700546,-0.00013247109879990164,6.31709710784917e-05
online_shoppers_intention_hr_hc.csv,imbalanced,KNN,Probabilistic,earth_movers,0.8238,0.7722825237081455,0.8238,0.7891974308081394,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,SVM,Probabilistic,earth_movers,0.6941999999999998,0.8330746486298043,0.6941999999999998,0.7349037221847038,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,K-Medoids,Probabilistic,earth_movers,,,,,0.4119214956970538,1.8962849212432866,1309.002167104077,-0.0003554878585171013,4.469720751914179e-05
online_shoppers_intention_hr_hc.csv,imbalanced,DBSCAN,Probabilistic,earth_movers,,,,,0.6053245439957234,1.1657354206318762,94.28934234281176,0.0032835681814335415,0.002113217905626932
online_shoppers_intention_hr_hc.csv,imbalanced,KNN,Probabilistic,kl_divergence,0.8672000000000001,0.8481948051748631,0.8672000000000001,0.848063498081056,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,SVM,Probabilistic,kl_divergence,0.6624000000000001,0.8128051853965497,0.6624000000000001,0.7078939537804636,,,,,
